EngineeringCourseBranch
Cs
AIML
Computer 
Computer Engineering 
Civil engineering 
Artificial Intelligence and Machine learning 
Civil 
Electronics and telecommunications engineering 
Computer Engineering 
Computer
Artificial intelligence and data science 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer engineering 
Artificial Intelligence and Data Science
Computer 
Artificial intelligence and Data science 
Artificial intelligence and Data science 
Computer Engineering 
Computer
Artificial intelligence and data science 
AIML
Aiml
Mechanical 
Mechanical 
Computer engineering 
Computer science Engineering 
AIML
Artificial intelligence and Data science 
Computer Engineering 
Electronics (VLSI design and technology)
Artificial intelligence and data science 
Mechanical Engineering 
Mechanical
Mechanical Engineering 
ELECTRONICS
Computer engineering 
Mechanical Engineering
Mechanical 
Mechanical Engineering 
Mechanical Engineering
Mechanical engineering 
Artificial intelligence and Data science 
Aids
Mechanical Engineering 
Artificial intelligence and data science 
BE Mechanical 
Computer 
Artificial Intelligence and Data Science 
Computer engineering 
Mechanical engineering 
Artificial intelligence and data science 
Mechanical engineering 
Artificial intelligence & Data Science 
Computer Engineering 
Cs
Comp
Artificial intelligence and data science 
Civil engineering 
Computer 
Ai&ds
Artificial intelligence and Data science 
Computer Engineering 
VLSI
Mechanical 
artificial intelligence and data science
Computer 
Electronics and Telecommunication 
Mechenical
Aiml
Mechanical engineering 
Computer 
Civil engineering 
Mechanical Engineering
AIML
Computer Engineering 
Mechanical engineering 
Computer Engineering 
CS
Artificial Intelligence & Data Science 
Artificial intelligence and data science 
Computer 
Computer engineering 
AI&ML
Computer engineering 
It
Computer Engineering 
IT
Information technology 
Information Technology
Mechanical 
Information Technology 
information technology
Mechanical Sandwich
Computer Engineering 
Information technology 
Information technology 
Information technology 
Information Technology 
Computer
Airtificial Intelligence and Data Science 
Computer science 
IT Engineering 
AIML
Computer
Mechanical 
Artificial intelligence and data science 
INFORMATION TECHNOLOGY
Information Technology 
Information technology 
IT Engineering 
Information technology 
Information Technology 
IT engineering
IT
Information technology 
Information technology 
Computer Engineering 
Information Technology 
Information Technology 
Information Technology 
Information Technology 
IT
Mechanical 
Information technology 
CS
IT
computer engineering 
IT
IT
Information Technology 
Information Technology 
Information Technology 
Information technology 
BE Mechanical Engineering 
It
Artificial intelligence and data science 
Computer 
TE Mechanical
IT
Computer Science 
Artificial Intelligence and Data Science
Computer engineering 
Information Technology
Information Technology
Mechanical 
Artificial intelligence and Machine learning 
Information Technology 
Artificial intelligence and data science (Ai&Ds)
IT
Computer Engineering 
Artificial intelligence and data science 
Artificial intelligence and data science 
AIDS 
Computer engineering 
COMPUTER ENGINEERING 
Electronic and telecommunications 
Mechanical 
MECH
Computer engineering 
IT
Information technology 
Mechanical 
Information Technology 
IT
Computer Engineering
Mechanical Sandwich
Information Technology 
Mechanical 
Information technology 
Information Technology 
Artificial intelligence and data science 
AI & DS
Mechanical engineering 
Ai and ds
Artificial Intelligence and Data Science 
BE(IT)
Mechanical Engg.
B Tech Information Technology
Information technology 
mechanical enginnering
Electronics and telecommunication 
Artificial intelligence and Data science 
Artificial intelligence and data science 
Artificial intelligence and data science 
Mechanical 
AIDS
Computer 
Electronic and telecommunications 
Mechanical engineering 
Information Technology Engineering
Information technology 
IT 
Information technology 
Mechanical engineering 
AIDS 
Computer
Mechanical Engineering Sandwich 
Artificial intelligence and data science 
Mechanical 
Information Technology 
Electronics and Telecommunication Engineering 
Mechanical 
Comp
Mechanical 
AI&DS
Artificial intelligence 
Information Technology
AIML
Information Technology 
Civil 
Civil engineering 
Computer 
Computer
Mechanical engineering 
Mechanical engineering
Information technology 
Computer Engineering 
Computer engineering 
Computer Engineering 
Computer 
MECHANICAL ENGINEERING 
Information technology
Artificial intelligence and data science engineering 
MECHANICAL ENGINEERING 
Computer science 
Computer Engineering
Information Technology 
AIML a
Information Technology 
Computer Science
Mechanical Engineering Sandwich 
Computer Engineering 
Artificial intelligence and data science (AIDS)
Computer Engineering
Artificial intelligence and data science 
Computer engineering 
Mechanical Engineering 
Computer engineering 
Mechanical 
Mechanical Engineering 
Computer Engineering 
Mechanical 
Mechanical Engineering 
Mechanical engineering 
Mechanical engineering 
Electronic VLSI 
Mechanical engineering 
Mechanical 
Mechanical engineering 
Mechanical engineering 
Mechanical engineering 
Mechanical engineering 
Computer engineering 
Mechanical Engineering 
Mech
Mechanical 
Mechanical 
Computer 
Mechanical engineering 
Mechanical 
Mechanical sandwich 
Mechanical Engineering
Computer science 
Mechanical engineering 
Mechanical 
Electronics engineering
Mechanical Engineering 
Artificial intelligence and data science 
Computer 
Mechanical
Information Technology (IT)
Electronics & Telecommunications
Mechanical Engineering 
Mechanical
Electronics and telecommunication 
Mechanical engineering 
Computer Engineering 
Computer engineering 
Mechanical 
Mechanical 
Mechanical Engineering 
Mechanical 
Information technology 
Artificial intelligence and Data science 
Mechanical engineering 
Mechanical Engineering 
Mechanical sandwich 
ENTC
Aids
Electronics and telecommunication 
Electronics VLSI
Electronic vlsi design and technology 
Mechanical engineering 
Mechanical 
Artificial intelligence and data science
Electrical engineering 
Electrical engineering 
Electrical engineering 
Electrical 
Electrical 
Electrical 
Electrical Engineering 
Electrical Engineering 
Electrical
ELECTRICAL ENGINEERING 
Electrical 
Electrical
Electrical engineering 
Electrical engineering
Electrical engineering 
Electrical engineering 
Electrical engineering 
Electrical 
Electrical 
Electrical Engineering
Electrical Engineering 
Electrical 
ELECTRICAL 
Electrical 
Electrical
Electrical engineering 
Electrical Engineering 
Electrical Engineering 
Electrical Engineering
Electrical Engineering 
Electrical Engineering
Electrical engineering 
Electrical
Electrical Engineering 
Electrical
Electrical 
Electrical engineering 
Electrical engineering
Electrical 
Electrical 
Electrical 
Electrical engineering 
Electrical Engineering 
Electrical 
Electrical 
Electrical
Electrical engineering 
Electrical engineering 
Electrical engineering 
Electrical Branch 
Electrical Engineering
Electrical
Electrical 
Electrical 
Electrical 
Electronics and telecommunication
Electrical engineering
Electrical engineering 
Electrical 
Electrical
Electrical engineering 
Electrical 
Electrical 
Electrical Engineering 
Electrical Engineering 
Electrical 
ELECTRICAL ENGINEERING
Electrical engineering 
Electrical engineering 
Electrical engineering 
ELECTRICAL 
Electrical Engineering 
Electrical
Electrical Engineering 
Computer Science Engineering
Artificial intelligence and machine learning (AIML)
Electrical 
ELECTRICAL 
Electrical Engineering
Electrical engineering
Electrical engineering 
Electrical Engineering 
Electrical Engineering 
Electrical Engineering 
Electrical 
Electrical 
Electrical
Electrical Engineering
Electrical 
Electrical 
Electrical Engineering 
Computer 
Mechanical Sandwich 
Electrical 
Electrical 
Computer Engineering 
Computer engineering 
Computer engineering 
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer Engineering
Computer Engineering 
Computer Engineer 
Computer engineering 
Computer science 
Computer 
Computer Engineering 
Computer Engineering
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer Science 
Computer Science
Computer science
Computer engineering 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer 
Computer Engineering
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer engineering 
Computer 
Computer Engineering 
Computer Engineering 
Computer
Computer 
Computer engineering 
Computer engineering 
Computer
Computer Engineering
Computer 
Computer 
Computer engineering 
Computer engg
Computer Engineering 
Computer 
Computer Engineering 
Computer Science 
TE computer engineering
Computer 
Computer Engineering 
Computer Engineering 
Computer 
Electrical Engineering 
Computer engineering
Computer engineering 
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer Engineering 
Computer Engineering 
Computer 
Computer 
Computer Engineering 
Computer 
Computer Engineering 
Computer Engineering 
Computer Engineering
Computer engineering 
Computer 
Mechanical Engineering
Computer science 
computer engineering
Computer engineering 
Computer Engineering 
Computer
Computer Engineering 
Computer engineering 
Computer Engineering 
Computer engineering (BE)
Computer 
Computer Engineering 
Computer Engineering 
ai ds
Computer Engineering 
Computer 
Computer engineering 
Computer 
Artificial Intelligence 
Computer Engineering 
Computer engineering
Computer
Computer
Computer Engineering 
Computer Engineering 
Information Technology 
Computer science 
Computer Engineering
Computer engineering 
Mechanical Engineering 
Computer
AIDS 
Aids
Artificial intelligence and data science 
MECHANICAL 
Computer 
Mechanical Engineering 
CS
Mechanical 
Mechanical 
Computer Engineering
Mechanical 
Mechanical Engineering
Artificial Intelligence and data science
Computer 
ENTC
Electronics and Telecommunication 
E&tc 
Electronics and telecommunication 
ENTC
ENTC 
EnTC
Electronics and Telecommunication 
E&TC
Electronics and telecommunication 
ENTC
Electronics and telecommunication 
Electronic and telecommunications 
ENTC
Electronics and telecommunication engineering 
Electronics and telecommunication engineering 
ENTC
E&TC
Electronics and Telecommunications Engineering 
E&TC
Mechanical sandwich
E&TC
Computer Engineering 
Electronics and Telecommunication 
Electronics and Telecommunications 
Electronics and Telecommunication 
E&TC
ENTC
Electronics and telecommunication 
Electronics and telecommunication 
Electronics and telecommunication 
Electronic and telecommunications 
E&TC
Entc
Electronics and telecommunication engineering 
Electronics and telecommunication 
ENTC 
ENTC
AIML
ENTC
Electronics and communication 
Electronics and telecommunication 
Electronics and Telecommunication 
ENTC
EnTC
Electronics and telecommunication
E&TC
CHEMICAL
Chemical 
Chemical Engineering 
Chemical engineering 
Chemical
CHEMICAL ENGINEERING 
Chemical 
Chemical
Chemical 
Chemical engineering 
Chemical engineering 
Chemical engineering
Chemical engineering 
Chemical engineering
Chemical Engineering
Electronics and telecommunication 
Chemical Engineering
Chemical engineering 
Chemical 
Chemical 
Chemical Engineering 
Aiml
CSE-AIML 
Chemical engineering 
AIML 
Computer science engineering with specialization in AIML 
B tech aiml
Computer Science Engineering with specialization in Artificial Intelligence and Machine Learning 
cs aiml 
Chemical 
Chemical 
Chemical Engineering 
Chemical engineering 
Btech cse Aiml 
Computer
Chemical engineering 
Chemical 
Chemical engineering 
Chemical Engineering 
Chemical engineering 
Chemical 
Computer
Chemical engineering 
Chemical engineering 
CSE-AIML
Chemical engineering 
Chemical engineering 
AIML
CSE-AIML
CSE-AIML
Chemical engineering 
BTech cse aiml 
CHEMICAL ENGINEERING 
AIML
Chemical Engineering 
Chemical Engineering 
Chemical 
Chemical engineering 
Chemical 
Chemical engineering
Chemical Engineering 
Chemical Engineering 
CSE -AIML 
Computer Science with Artificial Intelligence and Machine learning
CHEMICAL 
Chemical Engineering 
Chemical engi6
CHEMICAL ENGINEERING 
Chemical Engineering 
CSE-AIML
Chemical engineering 
Chemical Engineering 
Chemical 
Chemical 
Chemical Engineering 
Chemical engineering 
Chemical 
Chemical Engineering
Chemical engineering 
Chemical 
Entc
Entc
Electronics and Telecommunications
Chemical Engineering 
Chemical
Chemical 
Computer 
Chemical engineering 
Artificial intelligence and data science 
Artificial intelligence and data science 
Artificial intelligence and data science 
Artificial intelligence and data science 
Civil Engineering 
Artificial intelligence and Data Science 
Artificial intelligence and Data science 
Artificial intelligence and data science 
Artificial intelligence and data science 
Artificial intelligence and data science 
AIDS
CIVIL ENGINEERING
Chemical 
Artificial intelligence and data science 
Artificial intelligence and data science 
Civil engineering 
AI and DS 
AIML
Artificial intelligence and Machine learning 
AIML
Artificial intelligence and machine learning
Civil engineering 
Civil 
artificial intelligence and machine learning
BE Civil
Ai and data science 
AIDS 
Information technology 
IT
Information technology
Artificial intelligence and data science (AIDS)
Information Technology
INFORMATION TECHNOLOGY
Artificial intelligence and Data science 
Information Technology 
IT
Information Technology 
Artificial Intelligence and Data Science 
Artificial intelligence and data science 
Civil Engineering 
Information technology 
Information technology 
Artificial intelligence and data science engineering 
Artificial intelligence and Machine learning engineering 
Information Technology 
IT
AIML
Artificial intelligence and data science 
Information Technology 
It
It
Information technology 
Artificial intelligence and data science 
Civil Engineering
Civil 
Information Technology 
Civil Engineer 
Civil engineering 
Information Technology 
Civil engineering 
Civil Engineering 
Civil Engineering 
AIML
Civil
Civil Engineering 
Information technology 
Civil engineering 
IT 
Civil engineering 
Information technology 
AI and data science 
Information technology 
Civil engineering 
AIML
Civil engineering 
Information Technology 
Civil engineering 
Civil
BE in Civil engineering 
Information Technology 
Artificial intelligence and data science 
Information technology 
AIML
Mechanical engineering 
Information Technology 
Information Technology 
Information technology 
IT
AIDS
Chemical engineering 
Mechanical Engineering 
Artificial intelligence and Data science 
AIML
AIML
Artificial Intelligence and Data Science 
IT
Civil Engineering 
AIML
Civil Engineering 
AIDS
IT 
Artificial Intelligence and Data Science
Ai&ds
Ai & Ds
Artificial intelligence and data science 
Artificial Intelligence & Data Science
Civil 
Civil engineering 
Computer Engineering 
Information Technology 
Computer Engineering 
Computer 
Computer 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer 
Computer Engineering 
Computer 
computer engineering 
Computer 
Computer science 
Computer engineering 
Ai&Ds
Artificial intelligence and data science 
Computer
BE comp
Computer engineering 
Computer engineering
Computer 
Computer Engineering 
Mechanical engineering 
Computer engineering 
Civil engineering
Computer engineering 
Computer Science
Aiml
Computer Engineering 
Computer
Computer science 
AI&DS
Computer Engineering 
Computer engineering 
Genba sopanrao moze college of engineering 
INFORMATION TECHNOLOGY 
Mechanical Engineering 
Mechanical engineering 
mechanical 
MECHANICAL
MECHANICAL ENGINEERING 
C.E
Mechanical
ME
Mechanical 
Mechanical
Mechanical 
Mechanical Engineering 
Mechanical
Entc
Computer engineering 
Computer science 
Chemical 
Mechanical 
Mechanical
Mechanical 
CSE-AIML
IT
Computer
EnTC 
Mechanical Engineering 
Mechanical engineering 
Computer Engineering
Computer 
Computer engineering 
Computer Science
Computer engineer 
Computer engineering 
Computer engineering
Computer engineering
Computer Engineering 
Computer engineering 
BE(Computer Engineering) 
Computer Engineering 
Computer Engineering 
Computer 
BE Computer 
Computer Engineering
Computer engineering
Computer engineering
Computer engineering 
Computer engineering 
Computer engineering 
Computer 
Computer Engineering 
Computer engineering 
Computer engineering
Computer engineering 
Computer engineering 
Computer engineering 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer Engineering 
Computer engineering 
Computer science 
Computer Engineering
Computer Engineering 
Computer science 
Computer 
Computer engineering 
Computer Engineering
Computer
Computer Engineering
Computer engineering 
Computer 
Computer Enginerrin
Computer 
Computer engineering
Computer Engineering 
Computer Engineering
Computer
Computer engineering
Computer
Computer engineering
Computer Engineering 
Computer Science 
Computer engineering 
Computer 
Computer science 
COMPUTER ENGINEERING 
Computer engineering 
Computer engineering
Computer engineering 
Computer Engineering 
Computer engineering 
Computer engineering 
Computer engineering
Computer engineering 
Computer Engineering 
Compute Engineering 
Computer engineering 
Computer Engineering
Computer Engineering 
computer engineering 
Computer Science 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer 
Computer engineering 
Computer engineering 
Computer Engineering
Computer engineering 
Computer Engineering 
Computer Engineering
Computer engineering 
Computer 
Computer Engineering 
Computer Engineering 
Computer Engineering
Computer Engineering
Computer
Computer Engineering
Computer engineering 
Computer 
Computer 
Computer Engineering
Computer Science 
Computer engineering 
Computer 
Civil 
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer engineering 
Computer science 
Computer Engineering 
Computer 
Computer engineering 
Computer Engineering 
Computer Engineering
Computer Science Engineering 
Computer Engineering 
Computer Engineering 
Computer Engineering
Computer Engineering 
Computer Engineering
Computer
Computer Engineering 
Computer Engineering 
Computer 
Computer 
Computer Engineering 
Computer Engineering 
Computer Engineering 
Computer engineering 
Computer
Computer Science 
Computer 
Computer engineering 
Computer Science and Engineering
Computer Science Engineering 
Computer engineering 
Computer Engineering 
Computer Engineering
Computer Science Engineering 
Computer 
Computer Engineering 
Computer 
Computer 
CSE
CSE
Computer engineering 
B tech cse
Computer Engineering 
Cse
Cse
CSE
cse
CSE
CSE
Cse
AI-DS btech
Computer science 
CSE
Computer Science 
Computer 
CSE
Computer 
Cs
Computer engineering 
Computer engineering 
Computer Engineering 
Computer Engineering 
computer 
B tech in computer 
BCA
comp
Computer Engineering 
Computer engineering 
CS 
CSE cyber security 
AI
Artificial intelligence and data science 
AIDS
Computer science specialization with cyber security 
Artificial intelligence and Data Science 
Computer 
Artificial intelligence and data science 
AI &DS
Artificial Intelligence & Data Science
AIDS 
AI&DS
Artificial intelligence and data science 
B.Tect Computer Engineering
Computer engineering
AI-DS
Artificial intelligence and Data science 
Computer science 
Cse- Cyber security 
Artificial Intelligence and Data Science
AI
Artificial intelligence and Data science
Artificial intelligence and data science 
Artificial intelligence and data science 
AI &DS 
AI&DS
Computer 
Computer Engineering
Computer 
AI & DS
AIDS
AiMl
Aiml
Artificial Intelligence and Data Science
AI&DS
Computer science 
Cse-cyber security
Cyber security
Computer science 
Artificial intelligence and data science 
computer 
Computer 
Artificial Intelligence And Data Science 
Artificial Intelligence and Data Science 
AI&DS
AIDS
Artificial Intelligence and Data Science 
Artificial Intelligence and Data Science
Artificial Intelligence and Data Science 
Artificial Intelligence and Data Science 
Artificial intelligence and data science 
Artificial Intelligence and Data Science 
Aids
AIDS
AI&DS
AI&DS
Artificial intelligence and data science 
Artificial intelligence and data science 
AI&DS
AI&DS
Artificial Intelligence and Data Science 
Artificial intelligence and data science 
AIDS 
CSE-CYBER SECURITY 
Artificial Intelligence and Data Science
Artificial intelligence and Data Science 
AIDS
Cs
Second year AIDS
AI and DS
AI&DS
AIDS
Artificial intelligence and Data Science
Artificial Intelligence and Data Science 
Artificial Intelligence & Data Science
Artificial intelligence and data science 
Aids
AI&DS
AI&DS
Computer Engineering 
CSE-cyber security
CSE-CY
Btech CSE -Cyber Security
B TECH CSE-CYBER SECURITY 
BTech CSE cybersecurity 
CSE cyber security
Computer Engineering
Cybersecurity 
CSE(cyber security)
Hotel management 
CSE- Cyber Security 
CSE Cyber Security 
Cse- cybersecurity
Cyber security 
Cyber security 
Computer Engineering 
CSE-AIML
CSE-AIML
CSE -AIML 
CSE AIML
CSEAIML
Aiml
cs 
Aiml
Artificial intelligence and machine learning 
Cse AIML
